Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Categoría;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17
5436;Quema de Judas y Alcaldes de Ramos;Plaza de España, 1;30190;Albudeite;ALBUDEITE;;;;;;-1.385494;38.028362;Esta celebración religiosa surgió para celebrar la llegada de la primavera, aunque en un primer momento no tenía ningún componente religioso. Para festejar el buen tiempo se solían enramar las ventanas y los marcos de las puertas. Fue con posterioridad cuando se introdujo la venganza contra Judas, por lo que se le prendía fuego a la figura a fin de eliminar lo malo que podía suceder.<br>La celebración ocurre entre el Sábado Santo y el Domingo de Resurrección. En el primero, los vecinos se reúnen en la plaza para elegir al Alcalde de Ramos. En ese mismo momento arropan y rellenan un muñeco que representa Judas, acto que se conoce como la 'Enramada'. No es hasta después de la procesión del Encuentro cuando el Alcalde y varios ayudantes cogen a Judas y lo cuelgan en la plaza para prenderle fuego.;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5436-1_g.jpg;;;;;;;;;;;;;;;;
6516;ROMERÍA A LA ERMITA DE BELÉN;Camino a la Ermita;30892;Librilla;LIBRILLA;;;;;;-1.2829496;37.9148967;<p style='margin-left:72pt'><span style='font-size:11pt'>Las fiestas que rinden culto a Nuestra Se&ntilde,ora de Bel&eacute,n se celebran a primeros de septiembre y comienzan con el disparo de las tracas y cohetes. Por la noche se celebra una gran verbena. Uno de los elementos m&aacute,s caracter&iacute,sticos de esta festividad es que la ermita se encuentra entre los municipios de Librilla y Sangonera la Seca, por lo que cada a&ntilde,o la romer&iacute,a sale desde un municipio. Cuando la virgen sale desde Librilla se traslada hasta la antiqu&iacute,sima mansi&oacute,n librillana de Los Mazeres para vestirla con su t&uacute,nica, colocarle el manto de gala y adornar el trono de flores.</span></p><p>&nbsp,</p><p style='margin-left:72pt'><span style='font-size:11pt'>Desde esta bella mansi&oacute,n y por su portal&oacute,n principal, sale por la noche la Virgen de Bel&eacute,n engalanada y en procesi&oacute,n hasta la iglesia de San Bartolom&eacute, acompa&ntilde,ada por cientos de librillanos. En la iglesia se le dedica una misa y es venerada hasta el d&iacute,a siguiente cuando, a las siete de la ma&ntilde,ana, parte en romer&iacute,a hasta su ermita. La Virgen es acompa&ntilde,ada por miles de romeros, puesto que se suman las gentes de la vecina Sangonera la Seca.</span></p>;;;;;;;;;;;;;;;;;;
472;Romería de la Santísima Virgen de la Esperanza;;;Calasparra;;;;;;;;;Los calasparreños se desplazan en romería hasta el Santuario de la Esperanza, situado en un bello paraje junto al río Segura, para visitar a su patrona.;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img21200280_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img21200283_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img21200282_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img21200281_g.jpg;;;;;;;;;;;;;
5435;Romería de la Virgen del Monte;Paraje de la Muela de Albudeite;30190;Albudeite;ALBUDEITE;;;;;;-1.385494;38.028362;El primer domingo de mayo se vive en Albudeite una jornada de convivencia. Es la tradicional romería a la Virgen del Monte. Se sube hasta la ermita ubicada en la Sierra de la Muela, cuya construcción data de 1991 y fue fruto de la colaboración entre el ayuntamiento y varios jóvenes. Una vez la imagen está en su santuario, se almuerza en las falsdas de la sierra un buen plato de arroz y migas.;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5435-1_g.jpg;;;;;;;;;;;;;;;;
496;Romería de San Blas de Santiago de la Ribera;;;San Javier;SANTIAGO DE LA RIBERA;;;;;;-0.8336306;37.8033533;<p>La romer&iacute,a de San Blas se ha convertido en los &uacute,ltimos a&ntilde,os en una de las m&aacute,s concurridas de la comarca. La remota devoci&oacute,n a San Blas se conjuga con unos actos eminentemente l&uacute,dicos y festivos. Una excelente muestra del folklore, gastronom&iacute,a y tradiciones murcianas que ponen de manifiesto los valores culturales de nuestra Regi&oacute,n.</p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img4200478_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-496-81p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-496-84p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-496-83p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-496-82p_g.jpg;;;;;;;;;;;;
5445;Romería Virgen de la Fuensanta ;;;Murcia;MURCIA;;;;;;;;Una larga sequía en 1694 fue el germen de lo que hoy en día se conoce como la Romería de la Virgen de la Fuensanta. En aquella época se decidió bajar la imagen desde su Santuario hasta la ciudad, lo que provocó intensas lluvias que beneficiaron a los cultivos. Desde entonces los murcianos continúan con esta tradición de bajar la imagen desde su santuario hasta la ciudad durante la primera quincena de septiembre. La romería es seguida multitudinariamente.;;;;;;;;;;;;;;;;;;
6215;Romería Virgen del Buen Suceso;Casco urbano y Atalaya;30530;Cieza;CIEZA;968 453 500;;oficina.turismo@cieza.es;;;;;;;;;;;;;;;;;;;;;;;
6988;San Francisco Javier;;30730;San Javier;SAN JAVIER;968 573 700 ;;;;;;;<p>El d&iacute,a del patr&oacute,n del municipio de San Javier se celebra el 3 de Diciembre, d&iacute,a de San Francisco Javier: Espect&aacute,culo de luz y sonido, verbenas, concursos de fotograf&iacute,a, exposiciones, carrozas y competiciones deportivas.</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6988-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6988-1p_g.jpg;;;;;;;;;;;;;;;
5979;SAN ISIDRO;;30170;Mula;;968 661 501;;turismo@aytomula.es;;;-1.491021;38.041933;<p>Se celebra el segundo s&aacute,bado de Mayo, cuando la primavera ha colmado de olores toda la huerta, Mula rinde homenaje al patr&oacute,n del gran n&uacute,mero de labradores y ganaderos. Una procesi&oacute,n, celebrada la ma&ntilde,ana del s&aacute,bado, recorre las calles concluyendo en la Glorieta, donde las gentes esperan la llegada de la imagen de San Isidro, al que acompa&ntilde,an las pe&ntilde,as huertanas,&nbsp, mientras compran la artesania del mercadillo, que por ese d&iacute,a montan los artesanos de la comarca.</p><p>Hacia las 19 horas, un gran desfile de carrozas recorre las calles m&aacute,s centricas.</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5979-1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5979-3_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5979-2_g.jpg;;;;;;;;;;;;;;
6541;San Isidro Labrador;;30176;Pliego;PLIEGO;968 666 321;;pliego@pliego.org;968 666 321;;;;<p><span style='font-size:11pt'>Celebrada desde los a&ntilde,os 80 entre el 13 y el 15 de mayo, es una de las festividades plegueras m&aacute,s representativas y que congregan a un mayor n&uacute,mero de personas. Todo gira en torno a la romer&iacute,a que traslada a San Isidro desde su Ermita al Pasaje del Albergue. Durante todo el d&iacute,a se dan expresiones religiosas y culturales muy diversas como los trajes regionales, que visten plegueros y plegueras, o el desfile de carrozas. Una simbiosis perfecta entre tradici&oacute,n, religiosidad y ambiente l&uacute,dico.</span><br />&nbsp,</p>;;;;;;;;;;;;;;;;;;
6343;San Marcos;Calles de Aledo;30859;Aledo;;968484422;968484423;empleo@aledo.es;;;-1.573237;37.791822;<p>Cada 25 de Abril el pueblo de Aledo celebra otra festividad singular, tradici&oacute,n que pone a prueba el ingenio y la inventiva de los vecinos del pueblo, pues es el d&iacute,a de los <em>&quot,Jirillos&quot,</em>. Nada m&aacute,s salir el sol, los vecinos sit&uacute,an en puertas, balcones, ventanas, esquinas&hellip, a los protagonistas de este d&iacute,a, los <em>&quot,Jirillos&quot,</em>.</p><p>Estos &quot,Jirillos&quot, son peleles de trapo que los vecinos del pueblo fabrican d&iacute,as antes para en tono jocoso e ir&oacute,nico, poner un punto de ingenio y diversi&oacute,n al panorama nacional. Suelen fabricarlos tanto mayores como ni&ntilde,os, aprovechando trapos viejos, ropas antiguas&hellip,</p><p>La tem&aacute,tica de estos peleles es muy diversa, pol&iacute,tica, artistas, la Iglesia, acontecimientos del pueblo, actores, cantantes... cualquiera puede ser el objetivo de la recreaci&oacute,n e imitaci&oacute,n de los &quot,Jirillos&quot,.</p><p>Esta festividad, celebrada en el pueblo desde tiempo inmemorial, mantiene su fuerza hoy d&iacute,a. Los vecinos que desde primeras horas de la ma&ntilde,ana han colocado sus &quot,Jirillos&quot,, quedan durante el resto del d&iacute,a en las calles sorprendiendo a los visitantes que en San Marcos llegan hasta el municipio desde diversos lugares para tomarse el <em>&quot,Gornazo</em>&quot, junto a los aledanos en alguno de los muchos parajes naturales que rodean el pueblo</p><p>As&iacute, pues, si durante la ma&ntilde,ana el protagonismo ha sido de los <em>&ldquo,Jirillos&rdquo,</em> en esta festividad de San Marcos, la tarde&nbsp, est&aacute, vinculada al referido <em>&quot,Gornazo&quot,,</em> torta t&iacute,pica con un huevo encima que durante siglos los vecinos de Aledo han cocinado y compartido junto con familiares y amigos en el campo disfrutando de este tradicional jornada, o dicho de otro modo, yendo a <em>&ldquo,sanmarquear&rdquo,</em>.</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6343-1p_g.jpg;;;;;;;;;;;;;;;;
479;Semana Internacional de la Huerta y el Mar;;;Los Alcázares;;;;;;;;;El parque de las peñas huertanas, antigua rambla, se llena de barracas huertanas en las que se exhibe, además de buenas pitanzas, artesanía regional. A lo largo de la semana, el escenario que preside el recinto alberga concursos de bandos panochos, trovos, un festival de folklore infantil y actuaciones de destacados grupos folklóricos nacionales e internacionales.<br>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img282002191_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img282002193_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img282002192_g.jpg;;;;;;;;;;;;;;
468;Semana Santa;;;Archena;;;;;;;;;<p>En la ma&ntilde,ana del Viernes Santo, Archena celebra la &quot,Procesi&oacute,n del Encuentro Doloroso&quot,, que saliendo de la Iglesia de San Juan Bautista con todos los tronos y nazarenos formados en largas filas, a su paso por la Plaza de Espa&ntilde,a tiene lugar el Encuentro Doloroso, entre las im&aacute,genes de San Juan, Virgen de los Dolores y Nuestro Padre Jes&uacute,s Nazareno.<br /><br />Gran cantidad de p&uacute,blico contempla esta escenificaci&oacute,n, con los acordes de fondo de la banda de la Centuria Romana que acompa&ntilde,a desde siempre al &quot,Nazareno&quot,, para despu&eacute,s en una quietud y silencio propio del d&iacute,a escuchar el serm&oacute,n que se realiza desde el balc&oacute,n del Ayuntamiento. La procesi&oacute,n continua por la parte vieja del pueblo para volver a realizar el segundo encuentro &quot,del Nazareno&quot,, esta vez con La Ver&oacute,nica, en cuyo pa&ntilde,o queda reflejada la faz de Jesucristo. Son muy peculiares las marchas de la Centuria Romana de Archena, que en esta ma&ntilde,ana acompa&ntilde,an a sus famosos &quot,puntos&quot,, interpretados a lo largo del recorrido, y que quieren representar con la agresividad de sus lanzas el momento de cuando el centuri&oacute,n Longino clav&oacute, la suya en el costado de Cristo.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_archena/' target='_blank' title=' Semana Santa de Archena'>M&aacute,s Informaci&oacute,n de la Semana Santa de Archena </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620021_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620022_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620023_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620028_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620025_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620026_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620027_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1620024_g.jpg;;;;;;;;;
474;Semana Santa;;;Cieza;;;;;http://www.semanasantadecieza.es/;http://www.semanasantadecieza.es/;;;<p>Un pueblo eminentemente pasionario y procesionista, cuyas primeras manifestaciones nazarenas se remontan a finales del siglo XV. Desde sus albores, la Semana Santa ciezana ha ido evolucionando para ofrecer hoy al visitante una riqueza de valores y matices que la hace &uacute,nica respecto al resto del sureste espa&ntilde,ol.<br /><br />Cieza sabe demostrar en su Semana Santa que lo contempor&aacute,neo y lo tradicional no tienen por qu&eacute, darse la espalda, que la fidelidad a los ritos y celebraciones religiosas tambi&eacute,n pueden participar de lo festivo.<br /><br />Cieza, adem&aacute,s, sabe mezclar aspectos del mundo sacro y del mundo profano, mundos cuya esencia pueden anhelar lo mismo. En estas fechas, en una plaza, en una calle, podemos asistir a un Auto Sacramental, pero tambi&eacute,n a una intensa lluvia de caramelos, al estallido de j&uacute,bilo de los tambores y a la concentraci&oacute,n reflexiva de las noches en las que se admira el dolor de un Cristo ag&oacute,nico atravesado por lanzas, casi gravitando sobre una ciudad a oscuras. Impresiona asistir a tanto recogimiento. Pero al mismo tiempo se celebran conciertos otros d&iacute,as, traslados de im&aacute,genes, desfiles infantiles con los reto&ntilde,os de las distintas cofrad&iacute,as, fuegos de artificio, o se bendicen las Palmas o se escuchan pregones de contenido nazareno.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_cieza' target='_blank' title=' Semana Santa de Cieza'>M&aacute,s Informaci&oacute,n de la Semana Santa de Cieza </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Nacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/fiestas_1_474_167_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img232002168_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img232002171_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img232002170_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img232002169_g.jpg;;;;;;;;;;;;
475;Semana Santa;;;Jumilla;;;;info@semanasanta-jumilla.org;http://semanasanta-jumilla.es/;http://semanasanta-jumilla.es/;;;<p>Para referirnos a la Semana Santa de Lorca, Cartagena o Murcia se ha utilizado el t&eacute,rmino peculiar, distinta, incluso excepcional. Al llegar a Jumilla, y es una invitaci&oacute,n para que el viajero, el visitante, compruebe la gama de posibilidades que esta Regi&oacute,n ofrece cuando de fiestas y tradiciones se trata, el concepto de Pasi&oacute,n cambia en relaci&oacute,n a las ciudades anteriores.<br /><br />Jumilla, sin abandonar sus ra&iacute,ces levantinas, parece tener un pie, o su mirada, en la meseta castellana, donde la sobriedad es su sello caracter&iacute,stico. Pero su sobriedad, incluso despojamiento y severidad, no son sin&oacute,nimos de falta de espectacularidad. Y Jumilla rebosa espect&aacute,culo medido, reconcentrado, intensidad y entrega total. Sus procesiones y sus gentes conservan el esp&iacute,ritu medieval con el que nacieron, que no fue otro que la parte did&aacute,ctica que toda esta exposici&oacute,n martirol&oacute,gica conlleva. Hab&iacute,a que explicar por qu&eacute,, qu&eacute,, y c&oacute,mo fue la muerte de Cristo, los pasajes b&iacute,blicos, y nadie mejor que una orden como la franciscana, asentada en Jumilla con vocaci&oacute,n misionera, hiciera que antes del siglo XV la celebraci&oacute,n de las procesiones fuera algo m&aacute,s, mucho m&aacute,s, que la salida de la im&aacute,genes de los templos.<br /><br />Casi todos los d&iacute,as de esta Semana, adem&aacute,s de las procesiones, ocurre algo significativo, desde las representaciones p&uacute,blicas del prendimiento de Jes&uacute,s a los traslados de tronos e im&aacute,genes desde sus Iglesias de origen al punto en que saldr&aacute, la marcha procesional, desde los pregones, que ya son tradici&oacute,n, a la romer&iacute,a desde la ermita de San Agust&iacute,n o desde el monasterio de Santa Ana, un lugar que en s&iacute, mismo es motivo de visita, con sus escarpados accesos y la contemplaci&oacute,n de un paraje privilegiado. En Jumilla, tanto en los recorridos diurnos de la hermandades como en los nocturnos la persona que visita la ciudad se sentir&aacute, envuelta en una atm&oacute,sfera que le parecer&aacute, nueva y sorprendente. De d&iacute,a, por la intensidad de unos cielos que multiplican la singularidad de lo que sucede. De noche, porque el olor de la flores, de las ceras quedamas, de la m&uacute,sica dolorida y acompasada crean en algunas callejuelas unas estampas que tienen el poder del viaje en el tiempo.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_jumilla/' target='_blank' title=' Semana Santa de Jumilla'>M&aacute,s Informaci&oacute,n de la Semana Santa de Jumilla </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a><br />&nbsp,</p>;Interés Turístico Internacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img242002129_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img242002130_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img242002133_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img242002132_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img242002131_g.jpg;;;;;;;;;;;;
499;Semana Santa;;;Totana;;;;;http://www.semanasantadetotana.com/;http://www.semanasantadetotana.com/;;;<p>La Semana Santa de Totana, une tradici&oacute,n y modernidad, congregando a multitud de hombres y mujeres a lo largo de cada uno de sus d&iacute,as de celebraci&oacute,n. De hecho, la costumbre m&aacute,s arraigada en Totana es &quot,vestirse de nazareno&quot,, una especie de convocatoria m&aacute,gica en la que todo un pueblo se muestra un&aacute,nime y predispuesto.<br /><br />Todo gira entorno al negro, color que uniforma a toda una poblaci&oacute,n, signo de identidad que acompa&ntilde,a a los totaneros desde el siglo XVII, siendo &eacute,sta la indumentaria que los regidores se pon&iacute,an para participar en los actos de duelo. Los antiguos nazarenos acud&iacute,an a su Hermandad, se tapaban la cara, encend&iacute,an el cirio y se soltaban la cola que ci&ntilde,e la cintura y la arrastraban durante todo el camino.<br /><br />Durante la Semana Santa, miles de nazarenos recorren las calles, participando en los actos procesionales y, salen de las filas para avituallarse en bares y tascas o casa de amigos y familiares que preparan viandas propias de estas fechas como la pipirrana, paparajotes y empanadillas.<br /><br />&Eacute,sta es una Semana Santa que combina la devoci&oacute,n y la austeridad, con la explosi&oacute,n de vitalidad nazarena.<br /><br /><strong><a href='http://www.semanasantadetotana.com/' target='_blank' title='Enlace a la web de la Semana Santa de Totana'>M&aacute,s informaci&oacute,n</a></strong><a href='http://www.semanasantadetotana.com/' target='_blank' title='Enlace a la web de la Semana Santa de Totana'> en www.semanasantadetotana.com</a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_totana/' target='_blank' title=' Semana Santa de Totana'>Especial sobre la Semana Santa de Totana </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa Región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011229_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011230_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011231_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011236_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011233_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011234_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011235_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img22011232_g.jpg;;;;;;;;;
463;Semana Santa;;;Abarán;;;;;;;;;<p>Los Desfiles de la Semana Santa de Abar&aacute,n se encuentran entre los m&aacute,s coloridos y bellos de la Regi&oacute,n de Murcia. No en vano est&aacute, catalogada como Fiesta de Inter&eacute,s Tur&iacute,stico Regional desde 1985.<br /><br />Lo religioso y lo civil se dan la mano, siendo la Plaza del Ayuntamiento precisamente el lugar donde se despliega uno de los momentos m&aacute,s populares de la Semana Santa de Abar&aacute,n: <strong>la procesi&oacute,n del Encuentro o de las Reverencias, el Domingo de Resurrecci&oacute,n</strong>. Bandas de cornetas y tambores y los distintos tronos se dan cita hasta saludar el trono de la Virgen con dos inclinaciones, que esperan con expectaci&oacute,n, al trono del Resucitado. Pero el &eacute,xtasis se alcanza en el tercer saludo, en la tercera y &uacute,ltima reverencia, justo antes de que a la imagen de la Virgen se le caiga el manto negro que lleva como muestra del luto por su hijo y &eacute,ste se cambie por el blanco de la alegr&iacute,a ante el Resucitado. Es el momento en que las palomas se sueltan y las m&uacute,sicas de las bandas inician sus sones.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_abaran/' target='_blank' title='Semana Santa de Abarán'>M&aacute,s Informaci&oacute,n de la Semana Santa de Abar&aacute,n </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a><br />&nbsp,</p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img1120029_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200210_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200211_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200216_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200213_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200214_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200215_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img11200212_g.jpg;;;;;;;;;
471;Semana Santa;;;Calasparra;;;;;;;;;<p>En Calasparra se puede asistir a una representaci&oacute,n que la ciudad vive con entusiasmo y participaci&oacute,n, la que conmemora el prendimiento de Jes&uacute,s en el Huerto de los Olivos. La representaci&oacute,n tiene lugar en plena calle, en el Parque del Prendimiento, teniendo como protagonistas a los Picas, una escuadra de romanos que se encargan de llevar a cabo la acci&oacute,n. Tambi&eacute,n a ellos, a los Picas, les corresponde protagonizar el Domingo de Resurrecci&oacute,n, esta vez abandonando despavoridos la custodia que realizan del cuerpo de Jes&uacute,s en su sepulcro. Lo hacen cuando ven aparecer la imagen de Jes&uacute,s Resucitado, pero de nada les sirve, porque La Dolorosa los descubre en su huida y pueden ser capturados. Estamos, como ocurre en otros lugares de la Regi&oacute,n, ante una Semana Santa que tiene mucho de did&aacute,ctica y explicativa de las escenas m&aacute,s destacadas de la Pasi&oacute,n, Muerte y Resurrecci&oacute,n de Cristo.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_calasparra/' target='_blank' title=' Semana Santa de Calasparra'>M&aacute,s Informaci&oacute,n de la Semana Santa de Calasparra </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa' target='_blank' title='Especial de Semana Santa Región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img202002163_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img202002166_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img202002165_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/img202002164_g.jpg;;;;;;;;;;;;;
